role_code,role_name,area,scope_base,module_key,module_name,view,create,edit,delete,approve,export,manage_users,configure_module,reports
PORTAL_ADMIN,Admin Portal,"Dados, Integracoes e Portal",MUNICIPAL,paineis,Paineis / BI,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,NAO
PORTAL_ADMIN,Admin Portal,"Dados, Integracoes e Portal",MUNICIPAL,conversor,Conversor de Documentos,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,NAO
PORTAL_ADMIN,Admin Portal,"Dados, Integracoes e Portal",MUNICIPAL,rh,RH,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
PORTAL_ADMIN,Admin Portal,"Dados, Integracoes e Portal",MUNICIPAL,ponto,Ponto,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
PORTAL_ADMIN,Admin Portal,"Dados, Integracoes e Portal",MUNICIPAL,folha,Folha,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
PORTAL_ADMIN,Admin Portal,"Dados, Integracoes e Portal",MUNICIPAL,patrimonio,Patrimonio,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
PORTAL_ADMIN,Admin Portal,"Dados, Integracoes e Portal",MUNICIPAL,almoxarifado,Almoxarifado,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
PORTAL_ADMIN,Admin Portal,"Dados, Integracoes e Portal",MUNICIPAL,frota,Frota,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
PORTAL_ADMIN,Admin Portal,"Dados, Integracoes e Portal",MUNICIPAL,ouvidoria,Ouvidoria,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
PORTAL_ADMIN,Admin Portal,"Dados, Integracoes e Portal",MUNICIPAL,tributos,Tributos,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
PORTAL_ADMIN,Admin Portal,"Dados, Integracoes e Portal",MUNICIPAL,billing,Billing / Contrato SaaS,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
PORTAL_ADMIN,Admin Portal,"Dados, Integracoes e Portal",MUNICIPAL,portal,Portal da Prefeitura,SIM,SIM,SIM,SIM,SIM,NAO,NAO,SIM,NAO
PORTAL_EDITOR,Editor de Conteúdo,"Dados, Integracoes e Portal",SECRETARIA,org,Administracao / ORG,SIM,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
PORTAL_EDITOR,Editor de Conteúdo,"Dados, Integracoes e Portal",SECRETARIA,educacao,Educacao,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
PORTAL_EDITOR,Editor de Conteúdo,"Dados, Integracoes e Portal",SECRETARIA,avaliacoes,Avaliacoes,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
PORTAL_EDITOR,Editor de Conteúdo,"Dados, Integracoes e Portal",SECRETARIA,nee,NEE,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
PORTAL_EDITOR,Editor de Conteúdo,"Dados, Integracoes e Portal",SECRETARIA,saude,Saude,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
PORTAL_EDITOR,Editor de Conteúdo,"Dados, Integracoes e Portal",SECRETARIA,processos,Processos / Protocolo,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
PORTAL_EDITOR,Editor de Conteúdo,"Dados, Integracoes e Portal",SECRETARIA,financeiro,Financeiro,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
PORTAL_EDITOR,Editor de Conteúdo,"Dados, Integracoes e Portal",SECRETARIA,compras,Compras,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
PORTAL_EDITOR,Editor de Conteúdo,"Dados, Integracoes e Portal",SECRETARIA,contratos,Contratos,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
PORTAL_EDITOR,Editor de Conteúdo,"Dados, Integracoes e Portal",SECRETARIA,integracoes,Integracoes,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
PORTAL_EDITOR,Editor de Conteúdo,"Dados, Integracoes e Portal",SECRETARIA,paineis,Paineis / BI,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,NAO
PORTAL_EDITOR,Editor de Conteúdo,"Dados, Integracoes e Portal",SECRETARIA,conversor,Conversor de Documentos,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,NAO
PORTAL_EDITOR,Editor de Conteúdo,"Dados, Integracoes e Portal",SECRETARIA,rh,RH,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
PORTAL_EDITOR,Editor de Conteúdo,"Dados, Integracoes e Portal",SECRETARIA,ponto,Ponto,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
PORTAL_EDITOR,Editor de Conteúdo,"Dados, Integracoes e Portal",SECRETARIA,folha,Folha,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
PORTAL_EDITOR,Editor de Conteúdo,"Dados, Integracoes e Portal",SECRETARIA,patrimonio,Patrimonio,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
PORTAL_EDITOR,Editor de Conteúdo,"Dados, Integracoes e Portal",SECRETARIA,almoxarifado,Almoxarifado,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
PORTAL_EDITOR,Editor de Conteúdo,"Dados, Integracoes e Portal",SECRETARIA,frota,Frota,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
PORTAL_EDITOR,Editor de Conteúdo,"Dados, Integracoes e Portal",SECRETARIA,ouvidoria,Ouvidoria,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
PORTAL_EDITOR,Editor de Conteúdo,"Dados, Integracoes e Portal",SECRETARIA,tributos,Tributos,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
PORTAL_EDITOR,Editor de Conteúdo,"Dados, Integracoes e Portal",SECRETARIA,billing,Billing / Contrato SaaS,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
PORTAL_EDITOR,Editor de Conteúdo,"Dados, Integracoes e Portal",SECRETARIA,portal,Portal da Prefeitura,SIM,SIM,SIM,NAO,NAO,NAO,NAO,NAO,NAO
PORTAL_APROV,Aprovador de Conteúdo,"Dados, Integracoes e Portal",SECRETARIA,org,Administracao / ORG,SIM,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
PORTAL_APROV,Aprovador de Conteúdo,"Dados, Integracoes e Portal",SECRETARIA,educacao,Educacao,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
PORTAL_APROV,Aprovador de Conteúdo,"Dados, Integracoes e Portal",SECRETARIA,avaliacoes,Avaliacoes,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
PORTAL_APROV,Aprovador de Conteúdo,"Dados, Integracoes e Portal",SECRETARIA,nee,NEE,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
PORTAL_APROV,Aprovador de Conteúdo,"Dados, Integracoes e Portal",SECRETARIA,saude,Saude,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
PORTAL_APROV,Aprovador de Conteúdo,"Dados, Integracoes e Portal",SECRETARIA,processos,Processos / Protocolo,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
PORTAL_APROV,Aprovador de Conteúdo,"Dados, Integracoes e Portal",SECRETARIA,financeiro,Financeiro,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
PORTAL_APROV,Aprovador de Conteúdo,"Dados, Integracoes e Portal",SECRETARIA,compras,Compras,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
PORTAL_APROV,Aprovador de Conteúdo,"Dados, Integracoes e Portal",SECRETARIA,contratos,Contratos,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
PORTAL_APROV,Aprovador de Conteúdo,"Dados, Integracoes e Portal",SECRETARIA,integracoes,Integracoes,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
PORTAL_APROV,Aprovador de Conteúdo,"Dados, Integracoes e Portal",SECRETARIA,paineis,Paineis / BI,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,NAO
PORTAL_APROV,Aprovador de Conteúdo,"Dados, Integracoes e Portal",SECRETARIA,conversor,Conversor de Documentos,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,NAO
PORTAL_APROV,Aprovador de Conteúdo,"Dados, Integracoes e Portal",SECRETARIA,rh,RH,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
PORTAL_APROV,Aprovador de Conteúdo,"Dados, Integracoes e Portal",SECRETARIA,ponto,Ponto,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
PORTAL_APROV,Aprovador de Conteúdo,"Dados, Integracoes e Portal",SECRETARIA,folha,Folha,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
PORTAL_APROV,Aprovador de Conteúdo,"Dados, Integracoes e Portal",SECRETARIA,patrimonio,Patrimonio,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
PORTAL_APROV,Aprovador de Conteúdo,"Dados, Integracoes e Portal",SECRETARIA,almoxarifado,Almoxarifado,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
PORTAL_APROV,Aprovador de Conteúdo,"Dados, Integracoes e Portal",SECRETARIA,frota,Frota,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
PORTAL_APROV,Aprovador de Conteúdo,"Dados, Integracoes e Portal",SECRETARIA,ouvidoria,Ouvidoria,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
PORTAL_APROV,Aprovador de Conteúdo,"Dados, Integracoes e Portal",SECRETARIA,tributos,Tributos,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
PORTAL_APROV,Aprovador de Conteúdo,"Dados, Integracoes e Portal",SECRETARIA,billing,Billing / Contrato SaaS,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
PORTAL_APROV,Aprovador de Conteúdo,"Dados, Integracoes e Portal",SECRETARIA,portal,Portal da Prefeitura,SIM,SIM,SIM,NAO,SIM,NAO,NAO,NAO,NAO
PORTAL_DESIGN,Designer / Tema,"Dados, Integracoes e Portal",SECRETARIA,org,Administracao / ORG,SIM,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
PORTAL_DESIGN,Designer / Tema,"Dados, Integracoes e Portal",SECRETARIA,educacao,Educacao,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
PORTAL_DESIGN,Designer / Tema,"Dados, Integracoes e Portal",SECRETARIA,avaliacoes,Avaliacoes,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
PORTAL_DESIGN,Designer / Tema,"Dados, Integracoes e Portal",SECRETARIA,nee,NEE,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
PORTAL_DESIGN,Designer / Tema,"Dados, Integracoes e Portal",SECRETARIA,saude,Saude,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
PORTAL_DESIGN,Designer / Tema,"Dados, Integracoes e Portal",SECRETARIA,processos,Processos / Protocolo,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
PORTAL_DESIGN,Designer / Tema,"Dados, Integracoes e Portal",SECRETARIA,financeiro,Financeiro,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
PORTAL_DESIGN,Designer / Tema,"Dados, Integracoes e Portal",SECRETARIA,compras,Compras,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
PORTAL_DESIGN,Designer / Tema,"Dados, Integracoes e Portal",SECRETARIA,contratos,Contratos,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
PORTAL_DESIGN,Designer / Tema,"Dados, Integracoes e Portal",SECRETARIA,integracoes,Integracoes,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
PORTAL_DESIGN,Designer / Tema,"Dados, Integracoes e Portal",SECRETARIA,paineis,Paineis / BI,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,NAO
PORTAL_DESIGN,Designer / Tema,"Dados, Integracoes e Portal",SECRETARIA,conversor,Conversor de Documentos,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,NAO
PORTAL_DESIGN,Designer / Tema,"Dados, Integracoes e Portal",SECRETARIA,rh,RH,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
PORTAL_DESIGN,Designer / Tema,"Dados, Integracoes e Portal",SECRETARIA,ponto,Ponto,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
PORTAL_DESIGN,Designer / Tema,"Dados, Integracoes e Portal",SECRETARIA,folha,Folha,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
PORTAL_DESIGN,Designer / Tema,"Dados, Integracoes e Portal",SECRETARIA,patrimonio,Patrimonio,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
PORTAL_DESIGN,Designer / Tema,"Dados, Integracoes e Portal",SECRETARIA,almoxarifado,Almoxarifado,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
PORTAL_DESIGN,Designer / Tema,"Dados, Integracoes e Portal",SECRETARIA,frota,Frota,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
PORTAL_DESIGN,Designer / Tema,"Dados, Integracoes e Portal",SECRETARIA,ouvidoria,Ouvidoria,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
PORTAL_DESIGN,Designer / Tema,"Dados, Integracoes e Portal",SECRETARIA,tributos,Tributos,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
PORTAL_DESIGN,Designer / Tema,"Dados, Integracoes e Portal",SECRETARIA,billing,Billing / Contrato SaaS,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
PORTAL_DESIGN,Designer / Tema,"Dados, Integracoes e Portal",SECRETARIA,portal,Portal da Prefeitura,SIM,SIM,SIM,NAO,NAO,NAO,NAO,SIM,NAO
CIDADAO,Cidadão (Portal),"Dados, Integracoes e Portal",ALUNO,org,Administracao / ORG,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
CIDADAO,Cidadão (Portal),"Dados, Integracoes e Portal",ALUNO,educacao,Educacao,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
CIDADAO,Cidadão (Portal),"Dados, Integracoes e Portal",ALUNO,avaliacoes,Avaliacoes,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
CIDADAO,Cidadão (Portal),"Dados, Integracoes e Portal",ALUNO,nee,NEE,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
CIDADAO,Cidadão (Portal),"Dados, Integracoes e Portal",ALUNO,saude,Saude,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
CIDADAO,Cidadão (Portal),"Dados, Integracoes e Portal",ALUNO,processos,Processos / Protocolo,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
CIDADAO,Cidadão (Portal),"Dados, Integracoes e Portal",ALUNO,financeiro,Financeiro,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
CIDADAO,Cidadão (Portal),"Dados, Integracoes e Portal",ALUNO,compras,Compras,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
CIDADAO,Cidadão (Portal),"Dados, Integracoes e Portal",ALUNO,contratos,Contratos,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
CIDADAO,Cidadão (Portal),"Dados, Integracoes e Portal",ALUNO,integracoes,Integracoes,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
CIDADAO,Cidadão (Portal),"Dados, Integracoes e Portal",ALUNO,paineis,Paineis / BI,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,NAO
CIDADAO,Cidadão (Portal),"Dados, Integracoes e Portal",ALUNO,conversor,Conversor de Documentos,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,NAO
CIDADAO,Cidadão (Portal),"Dados, Integracoes e Portal",ALUNO,rh,RH,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
CIDADAO,Cidadão (Portal),"Dados, Integracoes e Portal",ALUNO,ponto,Ponto,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
CIDADAO,Cidadão (Portal),"Dados, Integracoes e Portal",ALUNO,folha,Folha,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
CIDADAO,Cidadão (Portal),"Dados, Integracoes e Portal",ALUNO,patrimonio,Patrimonio,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
CIDADAO,Cidadão (Portal),"Dados, Integracoes e Portal",ALUNO,almoxarifado,Almoxarifado,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
CIDADAO,Cidadão (Portal),"Dados, Integracoes e Portal",ALUNO,frota,Frota,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
CIDADAO,Cidadão (Portal),"Dados, Integracoes e Portal",ALUNO,ouvidoria,Ouvidoria,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
CIDADAO,Cidadão (Portal),"Dados, Integracoes e Portal",ALUNO,tributos,Tributos,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
CIDADAO,Cidadão (Portal),"Dados, Integracoes e Portal",ALUNO,billing,Billing / Contrato SaaS,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
CIDADAO,Cidadão (Portal),"Dados, Integracoes e Portal",ALUNO,portal,Portal da Prefeitura,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
